Plate,Location,Sample,Timepoint,sasp_index_e_imputed,sasp_index_o_imputed,sasp_index_e_missing,sasp_index_o_missing
1.0,A3,10017,0.0,0.9112585783004761,0.9068817496299744,0.891396164894104,0.8893004655838013
1.0,A4,10017,6.0,0.9376553297042847,0.9418298006057739,0.9215917587280273,0.9270530343055725
1.0,A5,10017,18.0,0.9257091283798218,0.9422874450683594,0.9257091879844666,0.9422874450683594
1.0,A6,10018,0.0,0.9005576372146606,0.896399199962616,0.8878810405731201,0.8819472789764404
1.0,A7,10018,6.0,0.9486871361732483,0.9516028165817261,0.9513322710990906,0.966215968132019
1.0,A8,10018,18.0,0.9381955862045288,0.9516031742095947,0.9302417635917664,0.9524288177490234
1.0,A9,10020,0.0,0.9421789050102234,0.9520115852355957,0.9288883209228516,0.9374678730964661
1.0,A10,10023,0.0,0.9415695667266846,0.948553740978241,0.9417495131492615,0.948553740978241
1.0,A11,10023,6.0,0.9432485699653625,0.9513521790504456,0.9435440301895142,0.9513522386550903
1.0,A12,10023,18.0,0.932344913482666,0.9580821990966797,0.9332327246665955,0.9580821990966797
1.0,B3,10024,0.0,0.9444392323493958,0.9568085074424744,0.9298304319381714,0.9411942362785339
1.0,B4,10024,6.0,0.9339886903762817,0.9518935680389404,0.9189413785934448,0.9354127645492554
1.0,B5,10024,18.0,0.8858884572982788,0.8898958563804626,0.865501880645752,0.8707224130630493
1.0,B6,10026,0.0,0.9076198935508728,0.8992688059806824,0.9025683403015137,0.8999449014663696
1.0,B7,10026,6.0,0.7680843472480774,0.7415101528167725,0.7636752724647522,0.7379269003868103
1.0,B8,10026,18.0,0.9324222803115845,0.9475506544113159,0.9311941862106323,0.9462041854858398
1.0,B9,10028,0.0,0.9451717138290405,0.955764651298523,0.9262317419052124,0.9242700338363647
1.0,B10,10028,6.0,0.9504002332687378,0.9587653875350952,0.9349842071533203,0.9427969455718994
1.0,B11,10028,18.0,0.9004636406898499,0.8972437977790833,0.8805204629898071,0.8773200511932373
1.0,B12,10029,0.0,0.9104326963424683,0.8926658630371094,0.8925721645355225,0.8750911951065063
1.0,C3,10029,6.0,0.9464240670204163,0.961300253868103,0.9311590194702148,0.9492695927619934
1.0,C4,10029,18.0,0.8997126817703247,0.8972437381744385,0.880316436290741,0.877273678779602
1.0,C5,10030,0.0,0.9532208442687988,0.9616530537605286,0.9449717402458191,0.9444425106048584
1.0,C6,10030,6.0,0.9449133276939392,0.9629600048065186,0.9301454424858093,0.9498998522758484
1.0,C7,10030,18.0,0.9335006475448608,0.9470008015632629,0.919668972492218,0.9306138753890991
1.0,C8,10032,0.0,0.8922745585441589,0.8714022636413574,0.8744773864746094,0.8450838923454285
1.0,C9,10032,6.0,0.9465478658676147,0.95160311460495,0.9445764422416687,0.9520860910415649
1.0,C10,10032,18.0,0.9426759481430054,0.9460411071777344,0.9335252046585083,0.9307180643081665
