Plate,Location,Sample,Timepoint,sasp_index_e_imputed,sasp_index_r_imputed,sasp_index_e_missing,sasp_index_r_missing
1.0,A3,10017,0.0,58.18610763549805,60.538265228271484,53.764976501464844,60.308719635009766
1.0,A4,10017,6.0,58.01906967163086,61.529239654541016,54.173343658447266,61.18382263183594
1.0,A5,10017,18.0,55.229679107666016,61.44197463989258,52.6142463684082,61.0412712097168
1.0,A6,10018,0.0,55.551517486572266,54.50089645385742,55.9418830871582,54.90855407714844
1.0,A7,10018,6.0,52.37118911743164,56.185935974121094,51.49319076538086,53.249813079833984
1.0,A8,10018,18.0,55.313968658447266,55.688358306884766,55.886051177978516,55.97929763793945
1.0,A9,10020,0.0,59.10574722290039,59.661983489990234,56.49813461303711,56.6975212097168
1.0,A10,10023,0.0,62.400394439697266,53.900325775146484,61.61704635620117,53.73923873901367
1.0,A11,10023,6.0,63.791744232177734,55.27902603149414,63.63948440551758,54.02963638305664
1.0,A12,10023,18.0,55.6606330871582,53.57790756225586,53.452083587646484,52.93613052368164
1.0,B3,10024,0.0,59.057865142822266,59.5625114440918,56.89310073852539,56.588321685791016
1.0,B4,10024,6.0,56.24985122680664,61.99160385131836,54.88846969604492,59.09223937988281
1.0,B5,10024,18.0,60.31477355957031,59.0116081237793,56.08138656616211,57.5615348815918
1.0,B6,10026,0.0,55.160160064697266,53.64751052856445,56.44001007080078,55.014678955078125
1.0,B7,10026,6.0,49.69951248168945,46.91896438598633,47.6753044128418,47.0208854675293
1.0,B8,10026,18.0,49.45552062988281,46.342960357666016,51.227718353271484,47.71553421020508
1.0,B9,10028,0.0,59.919227600097656,59.67612075805664,58.68871307373047,58.72795867919922
1.0,B10,10028,6.0,57.36746597290039,60.605316162109375,54.79214096069336,57.579952239990234
1.0,B11,10028,18.0,58.14011001586914,59.9384651184082,54.138179779052734,58.20124435424805
1.0,B12,10029,0.0,59.8405876159668,59.78226089477539,60.00941467285156,57.62297821044922
1.0,C3,10029,6.0,61.05000686645508,60.406307220458984,59.683563232421875,54.49069595336914
1.0,C4,10029,18.0,61.97914505004883,61.42743682861328,59.025325775146484,56.48595428466797
1.0,C5,10030,0.0,57.0770378112793,63.40293502807617,53.46906280517578,62.6933708190918
1.0,C6,10030,6.0,60.695125579833984,64.52318572998047,59.35518264770508,64.03028106689453
1.0,C7,10030,18.0,57.810367584228516,63.65327453613281,59.17399978637695,63.82281494140625
1.0,C8,10032,0.0,58.32059097290039,55.60386276245117,56.95279312133789,53.0524787902832
1.0,C9,10032,6.0,57.00856399536133,58.17751693725586,59.3746223449707,56.44175338745117
1.0,C10,10032,18.0,56.26742935180664,55.13129806518555,56.367149353027344,52.30586624145508
1.0,C11,10033,0.0,63.49760818481445,51.46931838989258,65.22113037109375,49.86829376220703
1.0,C12,10033,6.0,61.19893264770508,57.76983642578125,62.62993240356445,59.64596939086914
1.0,D3,10033,18.0,59.96874237060547,56.59938430786133,59.33365249633789,59.40945053100586
1.0,D4,10035,0.0,59.0616340637207,61.29836654663086,59.816463470458984,62.022640228271484
1.0,D5,10035,6.0,57.84550094604492,60.238277435302734,58.437374114990234,61.07420349121094
1.0,D6,10035,18.0,56.84130096435547,59.00288009643555,57.34877395629883,58.18709182739258
1.0,D7,10036,0.0,55.25625991821289,55.814823150634766,50.09123992919922,53.781925201416016
1.0,D8,10036,6.0,56.08906936645508,56.787899017333984,61.05984115600586,57.835872650146484
1.0,D9,10036,18.0,62.101802825927734,55.34943771362305,61.35475540161133,54.66183090209961
1.0,D10,10037,0.0,57.84111785888672,62.631385803222656,58.106510162353516,63.59644317626953
1.0,D11,10037,6.0,59.612056732177734,62.759098052978516,60.24658203125,62.857200622558594
1.0,D12,10037,18.0,59.80966567993164,61.872161865234375,60.530616760253906,62.64387893676758
1.0,E3,10039,0.0,62.674442291259766,53.71542739868164,62.0684928894043,51.5200080871582
1.0,E4,10039,6.0,63.37979507446289,53.06526184082031,62.258636474609375,52.84878158569336
1.0,E5,10039,18.0,64.326171875,48.89704132080078,64.03260040283203,48.53459167480469
1.0,E6,10041,0.0,58.79364776611328,60.6412467956543,56.73892593383789,55.57991409301758
1.0,E7,10041,6.0,60.73537826538086,60.448917388916016,56.74415588378906,56.56499099731445
1.0,E8,10041,18.0,59.49464797973633,61.146732330322266,57.05571365356445,57.92647171020508
1.0,E9,10042,0.0,55.5773811340332,55.80582046508789,55.11188888549805,54.36545944213867
1.0,E10,10042,6.0,57.25578689575195,58.506351470947266,56.31357955932617,53.990535736083984
1.0,E11,10042,18.0,58.73903274536133,56.93229675292969,58.303009033203125,54.12967300415039
1.0,E12,10043,0.0,51.46742630004883,53.865028381347656,50.90719223022461,54.41823196411133
1.0,F3,10043,6.0,51.01691818237305,53.76409149169922,51.21909713745117,54.4316291809082
1.0,F4,10043,18.0,53.08867263793945,55.17727279663086,53.58562088012695,54.38608169555664
1.0,F5,10044,0.0,51.73148727416992,55.46819305419922,51.7294921875,56.734066009521484
1.0,F6,10044,6.0,53.742000579833984,56.088008880615234,52.847476959228516,56.38617706298828
1.0,F7,10044,18.0,54.538944244384766,54.66331481933594,52.97111129760742,52.70180130004883
1.0,F8,10046,0.0,58.57468032836914,59.66334915161133,57.98005294799805,61.59115982055664
1.0,F9,10046,6.0,54.93003463745117,60.11201477050781,55.3277587890625,57.35093307495117
1.0,F10,10046,18.0,56.175132751464844,60.31787109375,55.19667434692383,59.83370590209961
1.0,F11,10047,0.0,52.3170051574707,57.112606048583984,54.71805953979492,57.04142379760742
1.0,F12,10047,6.0,55.66753005981445,58.96241760253906,53.59103775024414,58.965702056884766
1.0,G3,10047,18.0,51.4017448425293,56.06496047973633,54.82887649536133,57.99692916870117
1.0,G4,10049,0.0,57.139278411865234,51.046077728271484,55.595516204833984,50.31537628173828
1.0,G5,10049,6.0,56.2192497253418,50.66609573364258,54.29738998413086,48.83652114868164
1.0,G6,10049,18.0,52.54133605957031,48.48521423339844,55.17422866821289,50.01249694824219
